pedidoid,productoid,linea,cantidad,precio_unitario,descuento_pct,total_linea,id_origen,raw_json
39,123,1,16.0,17.1154,0.0,273.85,3208295.0,"{""id"": 204, ""id_externo"": ""3208295.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 16.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3208295.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002083118.0, ""NOMBRE"": ""Manual. Competencias digitales básicas para el empleo (FCOI07). Especialidades formativas"", ""PRECIO"": ""17.1154"", ""CANTIDAD"": 16.0, ""IDPEDIDO"": 857904.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""273.85"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""17.1154"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-MAY-25 04.05.11.030431 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 208311.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""28-MAY-25 02.45.06.312904 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 208647.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""10.95"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 208311.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""857904.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""208311.0"", ""ean"": ""9000002083118.0"", ""referencia"": ""208311.0"", ""nombre"": ""Manual. Competencias digitales básicas para el empleo (FCOI07). Especialidades formativas"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 273.85, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
23,212,1,16.0,14.7885,0.0,236.62,3208546.0,"{""id"": 205, ""id_externo"": ""3208546.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 16.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3208546.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000003301624.0, ""NOMBRE"": ""UF1841: Elaboración de documentos web mediante lenguajes de marca (MF0491_3) IFCD0210"", ""PRECIO"": ""14.7885"", ""CANTIDAD"": 16.0, ""IDPEDIDO"": 857994.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""236.62"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""14.7885"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""28-MAY-25 09.28.48.886008 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 330162.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""11-JUN-25 12.00.33.284948 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 110410.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""9.46"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 330162.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""857994.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""330162.0"", ""ean"": ""9000003301624.0"", ""referencia"": ""330162.0"", ""nombre"": ""UF1841: Elaboración de documentos web mediante lenguajes de marca (MF0491_3) IFCD0210"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 236.62, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
43,122,1,15.0,21.0577,0.0,315.87,3208769.0,"{""id"": 206, ""id_externo"": ""3208769.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 15.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3208769.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002063110.0, ""NOMBRE"": ""Manual. Iniciación en competencias digitales básicas (FCOI06). Especialidades formativas"", ""PRECIO"": ""21.0577"", ""CANTIDAD"": 15.0, ""IDPEDIDO"": 858065.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""315.87"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""21.0577"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""28-MAY-25 11.56.12.283226 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 206311.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""30-MAY-25 10.12.49.916214 AM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 208647.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""12.63"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 206311.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858065.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""206311.0"", ""ean"": ""9000002063110.0"", ""referencia"": ""206311.0"", ""nombre"": ""Manual. Iniciación en competencias digitales básicas (FCOI06). Especialidades formativas"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 315.87, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
54,174,1,15.0,25.0,0.0,375.0,3208822.0,"{""id"": 207, ""id_externo"": ""3208822.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 15.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3208822.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002210293.0, ""NOMBRE"": ""Manual. Formación de formadores en e-learning (SSCE075PO). Especialidades formativas"", ""PRECIO"": 25.0, ""CANTIDAD"": 15.0, ""IDPEDIDO"": 858089.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": 375.0, ""ESAPLAZOS"": 0.0, ""PRECIODTO"": 25.0, ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""28-MAY-25 12.35.18.504466 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 221029.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""30-MAY-25 12.36.24.648691 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 207456.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": 15.0, ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 221029.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858089.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""221029.0"", ""ean"": ""9000002210293.0"", ""referencia"": ""221029.0"", ""nombre"": ""Manual. Formación de formadores en e-learning (SSCE075PO). Especialidades formativas"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 375.0, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
54,183,2,1.0,17.5,0.0,17.5,3208823.0,"{""id"": 208, ""id_externo"": ""3208823.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 1.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3208823.0, ""DNA"": null, ""DTO"": 0.0, ""EAN"": 9000002236217.0, ""NOMBRE"": ""Libro digital. Manual. Formación de formadores en e-learning (SSCE075PO). Especialidades formativas"", ""PRECIO"": ""17.5"", ""CANTIDAD"": 1.0, ""IDPEDIDO"": 858089.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""17.5"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""17.5"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""28-MAY-25 12.35.21.311060 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 223621.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""30-MAY-25 12.36.24.648526 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 207456.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": "".7"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 223621.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858089.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""223621.0"", ""ean"": ""9000002236217.0"", ""referencia"": ""223621.0"", ""nombre"": ""Libro digital. Manual. Formación de formadores en e-learning (SSCE075PO). Especialidades formativas"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 17.5, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
18,182,1,1.0,11.0481,0.0,11.05,3209595.0,"{""id"": 209, ""id_externo"": ""3209595.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 1.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3209595.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002234329.0, ""NOMBRE"": ""Manual. Orientación laboral y promoción de la calidad en la formación profesional para el empleo (MF1446_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""PRECIO"": ""11.0481"", ""CANTIDAD"": 1.0, ""IDPEDIDO"": 858432.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""11.05"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""11.0481"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""30-MAY-25 12.49.10.605358 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 223432.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""30-MAY-25 02.20.01.003372 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 257862.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": "".44"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 223432.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858432.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""223432.0"", ""ean"": ""9000002234329.0"", ""referencia"": ""223432.0"", ""nombre"": ""Manual. Orientación laboral y promoción de la calidad en la formación profesional para el empleo (MF1446_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""precio_unit"": null, ""dto"": null, ""subtotal"": 11.05, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
36,177,1,1.0,17.2981,0.0,17.3,3209597.0,"{""id"": 210, ""id_externo"": ""3209597.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 1.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3209597.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002234275.0, ""NOMBRE"": ""Manual. Programación didáctica de acciones formativas para el empleo (MF1442_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""PRECIO"": ""17.2981"", ""CANTIDAD"": 1.0, ""IDPEDIDO"": 858434.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""17.3"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""17.2981"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""30-MAY-25 12.52.07.397136 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 223427.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""30-MAY-25 02.21.27.498989 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 257862.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": "".69"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 223427.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858434.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""223427.0"", ""ean"": ""9000002234275.0"", ""referencia"": ""223427.0"", ""nombre"": ""Manual. Programación didáctica de acciones formativas para el empleo (MF1442_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""precio_unit"": null, ""dto"": null, ""subtotal"": 17.3, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
37,181,1,1.0,10.5673,0.0,10.57,3209602.0,"{""id"": 211, ""id_externo"": ""3209602.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 1.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3209602.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002234312.0, ""NOMBRE"": ""Manual. Evaluación del proceso de enseñanza-aprendizaje en formación profesional para el empleo (MF1445_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""PRECIO"": ""10.5673"", ""CANTIDAD"": 1.0, ""IDPEDIDO"": 858439.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""10.57"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""10.5673"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""30-MAY-25 12.56.19.719001 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 223431.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""04-JUN-25 10.40.49.030698 AM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 257862.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": "".42"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 223431.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858439.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""223431.0"", ""ean"": ""9000002234312.0"", ""referencia"": ""223431.0"", ""nombre"": ""Manual. Evaluación del proceso de enseñanza-aprendizaje en formación profesional para el empleo (MF1445_3). Habilitación para la Docencia en grados A, B y C del Sistema de Formación Profesional (SSCE0110). Certificados profesionales."", ""precio_unit"": null, ""dto"": null, ""subtotal"": 10.57, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
12,124,1,8.0,11.6923,0.0,93.54,3210363.0,"{""id"": 212, ""id_externo"": ""3210363.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 8.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3210363.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002083217.0, ""NOMBRE"": ""Manual. Soft skills en procesos de selección de recursos humanos en las empresas (FCOO11). Especialidades formativas"", ""PRECIO"": ""11.6923"", ""CANTIDAD"": 8.0, ""IDPEDIDO"": 858676.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""93.54"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""11.6923"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""03-JUN-25 02.02.03.192264 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 208321.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""04-JUN-25 02.50.47.922976 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 216346.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""3.74"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 208321.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858676.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""208321.0"", ""ean"": ""9000002083217.0"", ""referencia"": ""208321.0"", ""nombre"": ""Manual. Soft skills en procesos de selección de recursos humanos en las empresas (FCOO11). Especialidades formativas"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 93.54, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
42,212,1,16.0,14.7885,100.0,0.0,3210412.0,"{""id"": 213, ""id_externo"": ""3210412.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 16.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3210412.0, ""DNA"": null, ""DTO"": 100.0, ""EAN"": 9000003301624.0, ""NOMBRE"": ""UF1841: Elaboración de documentos web mediante lenguajes de marca (MF0491_3) IFCD0210"", ""PRECIO"": ""14.7885"", ""CANTIDAD"": 16.0, ""IDPEDIDO"": 858696.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": 0.0, ""ESAPLAZOS"": 0.0, ""PRECIODTO"": 0.0, ""CREATED_BY"": ""RAQUEL.CAMPANERIA@ORBEFORMACION.COM"", ""CREATED_ON"": ""03-JUN-25 02.47.53.700711 PM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 330162.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""05-JUN-25 11.13.49.364868 AM"", ""FECHALIMITE"": ""06/05/2025"", ""IDDIRECCION"": 48507.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": 0.0, ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 330162.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""858696.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""330162.0"", ""ean"": ""9000003301624.0"", ""referencia"": ""330162.0"", ""nombre"": ""UF1841: Elaboración de documentos web mediante lenguajes de marca (MF0491_3) IFCD0210"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 0.0, ""fecha_limite"": ""2025-06-05"", ""fecha_completado"": null, ""fecha_anulado"": null}"
